dataset,task,split,within_split_index,source_index,class_value,batch_or_cycle,guard
chemical,gas_class,train,4762,4762,1,6,False
chemical,gas_class,train,4763,4763,1,6,False
chemical,gas_class,train,4764,4764,1,6,False
chemical,gas_class,train,4765,4765,1,6,False
chemical,gas_class,train,4766,4766,1,6,False
chemical,gas_class,train,4767,4767,1,6,False
chemical,gas_class,train,4768,4768,1,6,False
chemical,gas_class,train,4769,4769,1,6,False
chemical,gas_class,train,4770,4770,1,6,False
chemical,gas_class,train,4771,4771,1,6,False
chemical,gas_class,train,4772,4772,1,6,False
chemical,gas_class,train,4773,4773,1,6,False
chemical,gas_class,train,4774,4774,1,6,False
chemical,gas_class,train,4775,4775,1,6,False
chemical,gas_class,train,4776,4776,1,6,False
chemical,gas_class,train,4777,4777,1,6,False
chemical,gas_class,train,4778,4778,1,6,False
chemical,gas_class,train,4779,4779,1,6,False
chemical,gas_class,train,4780,4780,1,6,False
chemical,gas_class,train,4781,4781,1,6,False
chemical,gas_class,train,4782,4782,1,6,False
chemical,gas_class,train,4783,4783,1,6,False
chemical,gas_class,train,4784,4784,1,6,False
chemical,gas_class,train,4785,4785,1,6,False
chemical,gas_class,train,4786,4786,1,6,False
chemical,gas_class,train,4787,4787,1,6,False
chemical,gas_class,train,4788,4788,1,6,False
chemical,gas_class,train,4789,4789,1,6,False
chemical,gas_class,train,4790,4790,1,6,False
chemical,gas_class,train,4791,4791,1,6,False
chemical,gas_class,train,4792,4792,1,6,False
chemical,gas_class,train,4793,4793,1,6,False
chemical,gas_class,train,4794,4794,1,6,False
chemical,gas_class,train,4795,4795,1,6,False
chemical,gas_class,train,4796,4796,1,6,False
chemical,gas_class,train,4797,4797,1,6,False
chemical,gas_class,train,4798,4798,1,6,False
chemical,gas_class,train,4799,4799,1,6,False
chemical,gas_class,train,4800,4800,1,6,False
chemical,gas_class,train,4801,4801,1,6,False
chemical,gas_class,train,4802,4802,1,6,False
chemical,gas_class,train,4803,4803,1,6,False
chemical,gas_class,train,4804,4804,1,6,False
chemical,gas_class,train,4805,4805,1,6,False
chemical,gas_class,train,4806,4806,1,6,False
chemical,gas_class,train,4807,4807,1,6,False
chemical,gas_class,train,4808,4808,1,6,False
chemical,gas_class,train,4809,4809,1,6,False
chemical,gas_class,train,4810,4810,1,6,False
chemical,gas_class,train,4811,4811,1,6,False
chemical,gas_class,train,4812,4812,1,6,False
chemical,gas_class,train,4813,4813,1,6,False
chemical,gas_class,train,4814,4814,1,6,False
chemical,gas_class,train,4815,4815,1,6,False
chemical,gas_class,train,4816,4816,1,6,False
chemical,gas_class,train,4817,4817,1,6,False
chemical,gas_class,train,4818,4818,1,6,False
chemical,gas_class,train,4819,4819,1,6,False
chemical,gas_class,train,4820,4820,1,6,False
chemical,gas_class,train,4821,4821,1,6,False
chemical,gas_class,train,4822,4822,1,6,False
chemical,gas_class,train,4823,4823,1,6,False
chemical,gas_class,train,4824,4824,1,6,False
chemical,gas_class,train,4825,4825,1,6,False
chemical,gas_class,train,4826,4826,1,6,False
chemical,gas_class,train,4827,4827,1,6,False
chemical,gas_class,train,4828,4828,1,6,False
chemical,gas_class,train,4829,4829,1,6,False
chemical,gas_class,train,4830,4830,1,6,False
chemical,gas_class,train,4831,4831,1,6,False
chemical,gas_class,train,4832,4832,1,6,False
chemical,gas_class,train,4833,4833,1,6,False
chemical,gas_class,train,4834,4834,1,6,False
chemical,gas_class,train,4835,4835,1,6,False
chemical,gas_class,train,4836,4836,1,6,False
chemical,gas_class,train,4837,4837,1,6,False
chemical,gas_class,train,4838,4838,1,6,False
chemical,gas_class,train,4839,4839,1,6,False
chemical,gas_class,train,4840,4840,1,6,False
chemical,gas_class,train,4841,4841,1,6,False
chemical,gas_class,train,4842,4842,1,6,False
chemical,gas_class,train,4843,4843,1,6,False
chemical,gas_class,train,4844,4844,1,6,False
chemical,gas_class,train,4845,4845,1,6,False
chemical,gas_class,train,4846,4846,1,6,False
chemical,gas_class,train,4847,4847,1,6,False
chemical,gas_class,train,4848,4848,1,6,False
chemical,gas_class,train,4849,4849,1,6,False
chemical,gas_class,train,4850,4850,1,6,False
chemical,gas_class,train,4851,4851,1,6,False
chemical,gas_class,train,4852,4852,1,6,False
chemical,gas_class,train,4853,4853,1,6,False
chemical,gas_class,train,4854,4854,1,6,False
chemical,gas_class,train,4855,4855,1,6,False
chemical,gas_class,train,4856,4856,1,6,False
chemical,gas_class,train,4857,4857,1,6,False
chemical,gas_class,train,4858,4858,1,6,False
chemical,gas_class,train,4859,4859,1,6,False
chemical,gas_class,train,4860,4860,1,6,False
chemical,gas_class,train,4861,4861,1,6,False
chemical,gas_class,train,4862,4862,1,6,False
chemical,gas_class,train,4863,4863,1,6,False
chemical,gas_class,train,4864,4864,1,6,False
chemical,gas_class,train,4865,4865,1,6,False
chemical,gas_class,train,4866,4866,1,6,False
chemical,gas_class,train,4867,4867,1,6,False
chemical,gas_class,train,4868,4868,1,6,False
chemical,gas_class,train,4869,4869,1,6,False
chemical,gas_class,train,4870,4870,1,6,False
chemical,gas_class,train,4871,4871,1,6,False
chemical,gas_class,train,4872,4872,1,6,False
chemical,gas_class,train,4873,4873,1,6,False
chemical,gas_class,train,4874,4874,1,6,False
chemical,gas_class,train,4875,4875,1,6,False
chemical,gas_class,train,4876,4876,1,6,False
chemical,gas_class,train,4877,4877,1,6,False
chemical,gas_class,train,4878,4878,1,6,False
chemical,gas_class,train,4879,4879,1,6,False
chemical,gas_class,train,4880,4880,1,6,False
chemical,gas_class,train,4881,4881,1,6,False
chemical,gas_class,train,4882,4882,1,6,False
chemical,gas_class,train,4883,4883,1,6,False
chemical,gas_class,train,4884,4884,1,6,False
chemical,gas_class,train,4885,4885,1,6,False
chemical,gas_class,train,4886,4886,1,6,False
chemical,gas_class,train,4887,4887,1,6,False
chemical,gas_class,train,4888,4888,1,6,False
chemical,gas_class,train,4889,4889,1,6,False
chemical,gas_class,train,4890,4890,1,6,False
chemical,gas_class,train,4891,4891,1,6,False
chemical,gas_class,train,4892,4892,1,6,False
chemical,gas_class,train,4893,4893,1,6,False
chemical,gas_class,train,4894,4894,1,6,False
chemical,gas_class,train,4895,4895,1,6,False
chemical,gas_class,train,4896,4896,1,6,False
chemical,gas_class,train,4897,4897,1,6,False
chemical,gas_class,train,4898,4898,1,6,False
chemical,gas_class,train,4899,4899,1,6,False
chemical,gas_class,train,4900,4900,1,6,False
chemical,gas_class,train,4901,4901,1,6,False
chemical,gas_class,train,4902,4902,1,6,False
chemical,gas_class,train,4903,4903,1,6,False
chemical,gas_class,train,4904,4904,1,6,False
chemical,gas_class,train,4905,4905,1,6,False
chemical,gas_class,train,4906,4906,1,6,False
chemical,gas_class,train,4907,4907,1,6,False
chemical,gas_class,train,4908,4908,1,6,False
chemical,gas_class,train,4909,4909,1,6,False
chemical,gas_class,train,4910,4910,1,6,False
chemical,gas_class,train,4911,4911,1,6,False
chemical,gas_class,train,4912,4912,1,6,False
chemical,gas_class,train,4913,4913,1,6,False
chemical,gas_class,train,4914,4914,1,6,False
chemical,gas_class,train,4915,4915,1,6,False
chemical,gas_class,train,4916,4916,1,6,False
chemical,gas_class,train,4917,4917,1,6,False
chemical,gas_class,train,4918,4918,1,6,False
chemical,gas_class,train,4919,4919,1,6,False
chemical,gas_class,train,4920,4920,1,6,False
chemical,gas_class,train,4921,4921,1,6,False
chemical,gas_class,train,4922,4922,1,6,False
chemical,gas_class,train,4923,4923,1,6,False
chemical,gas_class,train,4924,4924,1,6,False
chemical,gas_class,train,4925,4925,1,6,False
chemical,gas_class,train,4926,4926,1,6,False
chemical,gas_class,train,4927,4927,1,6,False
chemical,gas_class,train,4928,4928,1,6,False
chemical,gas_class,train,4929,4929,1,6,False
chemical,gas_class,train,4930,4930,1,6,False
chemical,gas_class,train,4931,4931,1,6,False
chemical,gas_class,train,4932,4932,1,6,False
chemical,gas_class,train,4933,4933,1,6,False
chemical,gas_class,train,4934,4934,1,6,False
chemical,gas_class,train,4935,4935,1,6,False
chemical,gas_class,train,4936,4936,1,6,False
chemical,gas_class,train,4937,4937,1,6,False
chemical,gas_class,train,4938,4938,1,6,False
chemical,gas_class,train,4939,4939,1,6,False
chemical,gas_class,train,4940,4940,1,6,False
chemical,gas_class,train,4941,4941,1,6,False
chemical,gas_class,train,4942,4942,1,6,False
chemical,gas_class,train,4943,4943,1,6,False
chemical,gas_class,train,4944,4944,1,6,False
chemical,gas_class,train,4945,4945,1,6,False
chemical,gas_class,train,4946,4946,1,6,False
chemical,gas_class,train,4947,4947,1,6,False
chemical,gas_class,train,4948,4948,1,6,False
chemical,gas_class,train,4949,4949,1,6,False
chemical,gas_class,train,4950,4950,1,6,False
chemical,gas_class,train,4951,4951,1,6,False
chemical,gas_class,train,4952,4952,1,6,False
chemical,gas_class,train,4953,4953,1,6,False
chemical,gas_class,train,4954,4954,1,6,False
chemical,gas_class,train,4955,4955,1,6,False
chemical,gas_class,train,4956,4956,1,6,False
chemical,gas_class,train,4957,4957,1,6,False
chemical,gas_class,train,4958,4958,1,6,False
chemical,gas_class,train,4959,4959,1,6,False
chemical,gas_class,train,4960,4960,1,6,False
chemical,gas_class,train,4961,4961,1,6,False
chemical,gas_class,train,4962,4962,1,6,False
chemical,gas_class,train,4963,4963,1,6,False
chemical,gas_class,train,4964,4964,1,6,False
chemical,gas_class,train,4965,4965,1,6,False
chemical,gas_class,train,4966,4966,1,6,False
chemical,gas_class,train,4967,4967,1,6,False
chemical,gas_class,train,4968,4968,1,6,False
chemical,gas_class,train,4969,4969,1,6,False
chemical,gas_class,train,4970,4970,1,6,False
chemical,gas_class,train,4971,4971,1,6,False
chemical,gas_class,train,4972,4972,1,6,False
chemical,gas_class,train,4973,4973,1,6,False
chemical,gas_class,train,4974,4974,1,6,False
chemical,gas_class,train,4975,4975,1,6,False
chemical,gas_class,train,4976,4976,1,6,False
chemical,gas_class,train,4977,4977,1,6,False
chemical,gas_class,train,4978,4978,1,6,False
chemical,gas_class,train,4979,4979,1,6,False
chemical,gas_class,train,4980,4980,1,6,False
chemical,gas_class,train,4981,4981,1,6,False
chemical,gas_class,train,4982,4982,1,6,False
chemical,gas_class,train,4983,4983,1,6,False
chemical,gas_class,train,4984,4984,1,6,False
chemical,gas_class,train,4985,4985,1,6,False
chemical,gas_class,train,4986,4986,1,6,False
chemical,gas_class,train,4987,4987,1,6,False
chemical,gas_class,train,4988,4988,1,6,False
chemical,gas_class,train,4989,4989,1,6,False
chemical,gas_class,train,4990,4990,1,6,False
chemical,gas_class,train,4991,4991,1,6,False
chemical,gas_class,train,4992,4992,1,6,False
chemical,gas_class,train,4993,4993,1,6,False
chemical,gas_class,train,4994,4994,1,6,False
chemical,gas_class,train,4995,4995,1,6,False
chemical,gas_class,train,4996,4996,1,6,False
chemical,gas_class,train,4997,4997,1,6,False
chemical,gas_class,train,4998,4998,1,6,False
chemical,gas_class,train,4999,4999,1,6,False
chemical,gas_class,train,5000,5000,1,6,False
chemical,gas_class,train,5001,5001,1,6,False
chemical,gas_class,train,5002,5002,1,6,False
chemical,gas_class,train,5003,5003,1,6,False
chemical,gas_class,train,5004,5004,1,6,False
chemical,gas_class,train,5005,5005,1,6,False
chemical,gas_class,train,5006,5006,1,6,False
chemical,gas_class,train,5007,5007,1,6,False
chemical,gas_class,train,5008,5008,1,6,False
chemical,gas_class,train,5009,5009,4,6,False
chemical,gas_class,train,5010,5010,4,6,False
chemical,gas_class,train,5011,5011,4,6,False
chemical,gas_class,train,5012,5012,4,6,False
chemical,gas_class,train,5013,5013,4,6,False
chemical,gas_class,train,5014,5014,4,6,False
chemical,gas_class,train,5015,5015,4,6,False
chemical,gas_class,train,5016,5016,4,6,False
chemical,gas_class,train,5017,5017,4,6,False
chemical,gas_class,train,5018,5018,4,6,False
chemical,gas_class,train,5019,5019,4,6,False
chemical,gas_class,train,5020,5020,4,6,False
chemical,gas_class,train,5021,5021,4,6,False
chemical,gas_class,train,5022,5022,4,6,False
chemical,gas_class,train,5023,5023,4,6,False
chemical,gas_class,train,5024,5024,4,6,False
chemical,gas_class,train,5025,5025,4,6,False
chemical,gas_class,train,5026,5026,4,6,False
chemical,gas_class,train,5027,5027,4,6,False
chemical,gas_class,train,5028,5028,4,6,False
chemical,gas_class,train,5029,5029,4,6,False
chemical,gas_class,train,5030,5030,4,6,False
chemical,gas_class,train,5031,5031,4,6,False
chemical,gas_class,train,5032,5032,4,6,False
chemical,gas_class,train,5033,5033,4,6,False
chemical,gas_class,train,5034,5034,4,6,False
chemical,gas_class,train,5035,5035,4,6,False
chemical,gas_class,train,5036,5036,4,6,False
chemical,gas_class,train,5037,5037,4,6,False
chemical,gas_class,train,5038,5038,4,6,False
chemical,gas_class,train,5039,5039,4,6,False
chemical,gas_class,train,5040,5040,4,6,False
chemical,gas_class,train,5041,5041,4,6,False
chemical,gas_class,train,5042,5042,4,6,False
chemical,gas_class,train,5043,5043,4,6,False
chemical,gas_class,train,5044,5044,4,6,False
chemical,gas_class,train,5045,5045,4,6,False
chemical,gas_class,train,5046,5046,4,6,False
chemical,gas_class,train,5047,5047,4,6,False
chemical,gas_class,train,5048,5048,4,6,False
chemical,gas_class,train,5049,5049,4,6,False
chemical,gas_class,train,5050,5050,4,6,False
chemical,gas_class,train,5051,5051,4,6,False
chemical,gas_class,train,5052,5052,4,6,False
chemical,gas_class,train,5053,5053,4,6,False
chemical,gas_class,train,5054,5054,4,6,False
chemical,gas_class,train,5055,5055,4,6,False
chemical,gas_class,train,5056,5056,4,6,False
chemical,gas_class,train,5057,5057,4,6,False
chemical,gas_class,train,5058,5058,4,6,False
chemical,gas_class,train,5059,5059,4,6,False
chemical,gas_class,train,5060,5060,4,6,False
chemical,gas_class,train,5061,5061,4,6,False
chemical,gas_class,train,5062,5062,4,6,False
chemical,gas_class,train,5063,5063,4,6,False
chemical,gas_class,train,5064,5064,4,6,False
chemical,gas_class,train,5065,5065,4,6,False
chemical,gas_class,train,5066,5066,4,6,False
chemical,gas_class,train,5067,5067,4,6,False
chemical,gas_class,train,5068,5068,4,6,False
chemical,gas_class,train,5069,5069,4,6,False
chemical,gas_class,train,5070,5070,4,6,False
chemical,gas_class,train,5071,5071,4,6,False
chemical,gas_class,train,5072,5072,4,6,False
chemical,gas_class,train,5073,5073,4,6,False
chemical,gas_class,train,5074,5074,4,6,False
chemical,gas_class,train,5075,5075,4,6,False
chemical,gas_class,train,5076,5076,4,6,False
chemical,gas_class,train,5077,5077,4,6,False
chemical,gas_class,train,5078,5078,4,6,False
chemical,gas_class,train,5079,5079,4,6,False
chemical,gas_class,train,5080,5080,4,6,False
chemical,gas_class,train,5081,5081,4,6,False
chemical,gas_class,train,5082,5082,4,6,False
chemical,gas_class,train,5083,5083,4,6,False
chemical,gas_class,train,5084,5084,4,6,False
chemical,gas_class,train,5085,5085,4,6,False
chemical,gas_class,train,5086,5086,4,6,False
chemical,gas_class,train,5087,5087,4,6,False
chemical,gas_class,train,5088,5088,4,6,False
chemical,gas_class,train,5089,5089,4,6,False
chemical,gas_class,train,5090,5090,4,6,False
chemical,gas_class,train,5091,5091,4,6,False
chemical,gas_class,train,5092,5092,4,6,False
chemical,gas_class,train,5093,5093,4,6,False
chemical,gas_class,train,5094,5094,4,6,False
chemical,gas_class,train,5095,5095,4,6,False
chemical,gas_class,train,5096,5096,4,6,False
chemical,gas_class,train,5097,5097,4,6,False
chemical,gas_class,train,5098,5098,4,6,False
chemical,gas_class,train,5099,5099,4,6,False
chemical,gas_class,train,5100,5100,4,6,False
chemical,gas_class,train,5101,5101,4,6,False
chemical,gas_class,train,5102,5102,4,6,False
chemical,gas_class,train,5103,5103,4,6,False
chemical,gas_class,train,5104,5104,4,6,False
chemical,gas_class,train,5105,5105,4,6,False
chemical,gas_class,train,5106,5106,4,6,False
chemical,gas_class,train,5107,5107,4,6,False
chemical,gas_class,train,5108,5108,4,6,False
chemical,gas_class,train,5109,5109,4,6,False
chemical,gas_class,train,5110,5110,4,6,False
chemical,gas_class,train,5111,5111,4,6,False
chemical,gas_class,train,5112,5112,4,6,False
chemical,gas_class,train,5113,5113,4,6,False
chemical,gas_class,train,5114,5114,4,6,False
chemical,gas_class,train,5115,5115,4,6,False
chemical,gas_class,train,5116,5116,4,6,False
chemical,gas_class,train,5117,5117,4,6,False
chemical,gas_class,train,5118,5118,4,6,False
chemical,gas_class,train,5119,5119,4,6,False
chemical,gas_class,train,5120,5120,4,6,False
chemical,gas_class,train,5121,5121,4,6,False
chemical,gas_class,train,5122,5122,4,6,False
chemical,gas_class,train,5123,5123,4,6,False
chemical,gas_class,train,5124,5124,4,6,False
chemical,gas_class,train,5125,5125,4,6,False
chemical,gas_class,train,5126,5126,4,6,False
chemical,gas_class,train,5127,5127,4,6,False
chemical,gas_class,train,5128,5128,4,6,False
chemical,gas_class,train,5129,5129,4,6,False
chemical,gas_class,train,5130,5130,4,6,False
chemical,gas_class,train,5131,5131,4,6,False
chemical,gas_class,train,5132,5132,4,6,False
chemical,gas_class,train,5133,5133,4,6,False
chemical,gas_class,train,5134,5134,4,6,False
chemical,gas_class,train,5135,5135,4,6,False
chemical,gas_class,train,5136,5136,4,6,False
chemical,gas_class,train,5137,5137,4,6,False
chemical,gas_class,train,5138,5138,4,6,False
chemical,gas_class,train,5139,5139,4,6,False
chemical,gas_class,train,5140,5140,4,6,False
chemical,gas_class,train,5141,5141,4,6,False
chemical,gas_class,train,5142,5142,4,6,False
chemical,gas_class,train,5143,5143,4,6,False
chemical,gas_class,train,5144,5144,4,6,False
chemical,gas_class,train,5145,5145,4,6,False
chemical,gas_class,train,5146,5146,4,6,False
chemical,gas_class,train,5147,5147,4,6,False
chemical,gas_class,train,5148,5148,4,6,False
chemical,gas_class,train,5149,5149,4,6,False
chemical,gas_class,train,5150,5150,4,6,False
chemical,gas_class,train,5151,5151,4,6,False
chemical,gas_class,train,5152,5152,4,6,False
chemical,gas_class,train,5153,5153,4,6,False
chemical,gas_class,train,5154,5154,4,6,False
